image,class,x0,y0,z0,visibility0,x1,y1,z1,visibility1,x2,y2,z2,visibility2,x3,y3,z3,visibility3,x4,y4,z4,visibility4,x5,y5,z5,visibility5,x6,y6,z6,visibility6,x7,y7,z7,visibility7,x8,y8,z8,visibility8,x9,y9,z9,visibility9,x10,y10,z10,visibility10,x11,y11,z11,visibility11,x12,y12,z12,visibility12,x13,y13,z13,visibility13,x14,y14,z14,visibility14,x15,y15,z15,visibility15,x16,y16,z16,visibility16,x17,y17,z17,visibility17,x18,y18,z18,visibility18,x19,y19,z19,visibility19,x20,y20,z20,visibility20,x21,y21,z21,visibility21,x22,y22,z22,visibility22,x23,y23,z23,visibility23,x24,y24,z24,visibility24,x25,y25,z25,visibility25,x26,y26,z26,visibility26,x27,y27,z27,visibility27,x28,y28,z28,visibility28,x29,y29,z29,visibility29,x30,y30,z30,visibility30,x31,y31,z31,visibility31,x32,y32,z32,visibility32
nm70.jpeg,1,0.35466,0.17592,-0.64039,0.99988,0.36816,0.14957,-0.61074,0.9998,0.37596,0.15049,-0.61075,0.99972,0.38249,0.15177,-0.61079,0.99948,0.34345,0.14936,-0.6043,0.99987,0.33584,0.14992,-0.60453,0.99988,0.32995,0.15071,-0.60471,0.99989,0.39546,0.16644,-0.43211,0.99965,0.32171,0.16535,-0.4082,0.99996,0.37115,0.20639,-0.5742,0.99993,0.34123,0.20841,-0.56762,0.99997,0.45171,0.32431,-0.32662,0.99892,0.26568,0.33854,-0.27032,0.99988,0.48759,0.54119,-0.41392,0.97356,0.18958,0.53399,-0.40819,0.99773,0.38515,0.4941,-0.62082,0.90414,0.30631,0.49069,-0.66982,0.98291,0.35522,0.48427,-0.67341,0.80481,0.3304,0.4703,-0.7185,0.93399,0.35634,0.4516,-0.64482,0.7852,0.33183,0.44218,-0.69015,0.92003,0.36236,0.45718,-0.60953,0.73662,0.32819,0.44723,-0.66007,0.89235,0.41408,0.63174,-0.03209,0.99621,0.31923,0.64292,0.03227,0.99686,0.41627,0.86518,-0.17972,0.39122,0.33235,0.86898,-0.04346,0.38689,0.40931,1.05048,0.20698,0.15884,0.34569,1.04675,0.29157,0.16488,0.40931,1.07926,0.23626,0.20613,0.35377,1.07403,0.31787,0.17008,0.40905,1.13138,0.07853,0.15762,0.33509,1.13671,0.1492,0.17744
nm66.jpeg,1,0.34788,0.28924,-0.4969,0.99977,0.36536,0.25132,-0.47615,0.99939,0.37423,0.25115,-0.47608,0.99908,0.38442,0.25194,-0.47612,0.99914,0.33172,0.25373,-0.46729,0.9997,0.32034,0.25446,-0.4672,0.99963,0.31097,0.2563,-0.46747,0.99977,0.40501,0.2644,-0.28129,0.99946,0.29961,0.27053,-0.22732,0.99982,0.36936,0.32847,-0.41823,0.99993,0.33108,0.3333,-0.40365,0.99995,0.48115,0.43691,-0.18379,0.99953,0.23361,0.44575,-0.09253,0.99995,0.56546,0.66883,-0.30484,0.99528,0.15894,0.70595,-0.31823,0.99958,0.37069,0.61601,-0.34769,0.88485,0.35578,0.62419,-0.55123,0.99367,0.33118,0.58321,-0.36557,0.42161,0.3984,0.60357,-0.59476,0.92834,0.33191,0.55579,-0.28437,0.36748,0.39709,0.57462,-0.52012,0.91136,0.3436,0.56359,-0.31044,0.44934,0.38288,0.57869,-0.52181,0.90714,0.44253,0.89471,-0.04489,0.92327,0.28248,0.90585,0.04679,0.95093,0.43303,1.24112,0.07534,0.05882,0.28096,1.24482,0.34051,0.11919,0.43326,1.51302,0.47699,0.00075,0.28674,1.51897,0.75005,0.00322,0.43742,1.56849,0.5047,0.00096,0.28642,1.57118,0.78539,0.00413,0.41555,1.62239,0.2373,0.00069,0.29586,1.63748,0.52046,0.00821
nm89.jpeg,1,0.51429,0.19607,-0.92487,0.99947,0.54379,0.16204,-0.87053,0.99955,0.55953,0.16178,-0.87024,0.99927,0.57543,0.16194,-0.87007,0.99942,0.4882,0.16318,-0.86429,0.99961,0.46956,0.16348,-0.86419,0.99938,0.45182,0.16481,-0.86446,0.99958,0.59977,0.17468,-0.47314,0.99938,0.4316,0.17901,-0.42946,0.99953,0.54442,0.2353,-0.77508,0.99982,0.48336,0.23844,-0.76318,0.99982,0.72359,0.36293,-0.29883,0.99935,0.30865,0.37333,-0.25318,0.99968,0.81324,0.61761,-0.69757,0.99524,0.21157,0.61912,-0.7986,0.99874,0.55615,0.47781,-1.20666,0.99331,0.46582,0.48257,-1.49977,0.99782,0.531,0.41773,-1.3196,0.96244,0.50337,0.42226,-1.62176,0.98482,0.53265,0.40183,-1.21602,0.95383,0.4946,0.40361,-1.5417,0.98146,0.53571,0.41859,-1.1728,0.96502,0.48947,0.42213,-1.47928,0.98315,0.6355,0.83873,-0.02978,0.99465,0.38845,0.83918,0.0338,0.99395,0.64007,1.14753,0.12771,0.01677,0.35715,1.14671,0.52915,0.02922,0.62457,1.43076,0.8701,0.0001,0.3669,1.42334,1.32044,0.00013,0.62914,1.48202,0.92057,0.00023,0.36204,1.47134,1.38671,0.00019,0.59627,1.53223,0.42039,0.00013,0.39793,1.53154,0.87108,0.00028
namaste46.jpeg,1,0.57821,0.39928,0.00482,0.99999,0.59243,0.37809,0.0247,1.0,0.59996,0.37989,0.02474,1.0,0.6076,0.38284,0.0247,1.0,0.57921,0.37568,0.02901,1.0,0.57644,0.37472,0.02901,1.0,0.57388,0.37377,0.02908,1.0,0.62046,0.39484,0.11592,1.0,0.57821,0.38434,0.13311,1.0,0.59146,0.42501,0.03739,1.0,0.57411,0.41872,0.04187,1.0,0.66815,0.49627,0.11972,0.99937,0.53045,0.50278,0.15457,0.99987,0.71765,0.62654,0.0882,0.98078,0.50039,0.63712,0.07173,0.95448,0.63076,0.56691,0.10739,0.95873,0.58176,0.57044,-0.03347,0.9254,0.61081,0.53058,0.11329,0.88489,0.59516,0.53535,-0.04037,0.82377,0.61195,0.51207,0.14702,0.86241,0.59561,0.51826,-0.01011,0.76538,0.61432,0.52348,0.12751,0.83451,0.59402,0.53086,-0.01865,0.73527,0.65097,0.70048,0.00198,0.99982,0.57395,0.70729,-0.00188,0.9999,0.7423,0.67129,-0.38458,0.97987,0.50471,0.6789,-0.43165,0.9866,0.59147,0.80079,-0.35561,0.84253,0.70696,0.77212,-0.40314,0.95533,0.58136,0.79688,-0.34434,0.87934,0.72081,0.76585,-0.39076,0.95349,0.54773,0.83812,-0.42291,0.8947,0.77111,0.78555,-0.47159,0.96279
namaste11.jpeg,1,0.19937,0.20982,-0.41382,0.99906,0.21051,0.18113,-0.38602,0.99913,0.21598,0.18043,-0.38596,0.99895,0.22126,0.18026,-0.3859,0.99907,0.19025,0.18158,-0.38517,0.99899,0.18267,0.18092,-0.38526,0.99864,0.17591,0.18056,-0.38544,0.99885,0.23146,0.19625,-0.20998,0.99908,0.16631,0.19504,-0.20123,0.99885,0.21143,0.24482,-0.34845,0.99954,0.18651,0.24355,-0.34648,0.99936,0.2832,0.38183,-0.13354,0.99843,0.1132,0.38722,-0.119,0.99829,0.29218,0.64825,-0.30151,0.99834,0.09385,0.65071,-0.32957,0.99892,0.20838,0.45737,-0.50824,0.99856,0.17333,0.46868,-0.60457,0.99916,0.19918,0.39261,-0.55437,0.99125,0.17934,0.38467,-0.65148,0.99288,0.20351,0.37262,-0.51472,0.98946,0.17514,0.3715,-0.61951,0.99197,0.20485,0.39174,-0.49535,0.99236,0.17652,0.3954,-0.59736,0.99324,0.24138,0.81355,0.01152,0.99957,0.14195,0.81327,-0.01002,0.99945,0.24365,1.11183,-0.01605,0.06016,0.13115,1.10269,0.10404,0.06849,0.23794,1.3706,0.36864,3e-05,0.13567,1.37103,0.47983,7e-05,0.24104,1.42036,0.39871,0.00019,0.13188,1.42381,0.51026,0.0001,0.22571,1.47231,0.20176,6e-05,0.14954,1.47198,0.28812,0.0002
namaste.jpeg,1,0.50024,0.39645,-0.09024,0.99985,0.50717,0.37874,-0.06818,0.99993,0.51218,0.3782,-0.06816,0.99988,0.5171,0.37793,-0.06817,0.99991,0.49199,0.38016,-0.06995,0.99996,0.48655,0.38068,-0.06997,0.99995,0.4819,0.38128,-0.07002,0.99997,0.52589,0.38624,0.05084,0.99984,0.47421,0.38998,0.04515,0.99994,0.50828,0.41524,-0.04563,0.99995,0.49327,0.4157,-0.04758,0.99998,0.56932,0.49743,0.06418,0.99713,0.4381,0.50764,0.04863,0.99891,0.60363,0.64288,-0.062,0.97097,0.41793,0.6611,-0.08512,0.98989,0.52032,0.58253,-0.25138,0.96108,0.49219,0.58364,-0.24216,0.98776,0.50934,0.5535,-0.27147,0.9217,0.49861,0.55423,-0.26312,0.96815,0.51012,0.54331,-0.24432,0.91445,0.49697,0.54427,-0.23357,0.96074,0.51235,0.55136,-0.24045,0.88919,0.49575,0.55253,-0.22879,0.94366,0.54748,0.73995,-0.00356,0.99951,0.46985,0.74606,0.00349,0.99932,0.65427,0.74659,-0.39666,0.99455,0.35384,0.75555,-0.31779,0.98782,0.49623,0.80086,-0.23089,0.80827,0.49809,0.81054,-0.18629,0.80959,0.48623,0.78472,-0.20154,0.7426,0.51109,0.78595,-0.16141,0.67953,0.42051,0.803,-0.24796,0.83766,0.56587,0.80731,-0.21369,0.79733
namaste1.jpeg,1,0.57137,0.52858,-2.77857,0.99999,0.6523,0.45998,-2.7104,0.99999,0.68836,0.45904,-2.70973,0.99999,0.71887,0.45828,-2.70892,0.99998,0.51029,0.45332,-2.69323,0.99999,0.47043,0.44927,-2.69292,0.99999,0.44045,0.44529,-2.69285,0.99998,0.77879,0.46407,-1.98457,0.99999,0.38869,0.44454,-1.87931,0.99999,0.63822,0.58702,-2.4848,0.99998,0.49525,0.58369,-2.45794,0.99998,0.90796,0.75354,-1.40928,0.99799,0.20424,0.70807,-1.27646,0.99919,1.00751,1.14027,-2.21978,0.40933,0.06485,1.1003,-2.04664,0.76767,0.70269,0.8795,-3.32171,0.91141,0.33068,0.86539,-3.47899,0.98214,0.62748,0.78404,-3.52094,0.88699,0.41659,0.77304,-3.71414,0.96045,0.66839,0.72759,-3.32254,0.90972,0.43119,0.71761,-3.55738,0.96793,0.66481,0.76585,-3.27059,0.886,0.40752,0.76207,-3.44799,0.95818,0.75586,1.30971,-0.12281,0.00069,0.27082,1.28657,0.1304,0.0012,0.70076,1.79451,0.06999,0.00068,0.30305,1.774,0.16415,0.00028,0.67686,2.18657,1.36196,2e-05,0.32251,2.16762,1.18617,0.0,0.68191,2.25568,1.42911,2e-05,0.3164,2.2341,1.25501,0.0,0.6054,2.33265,0.451,2e-05,0.36391,2.32433,0.20806,2e-05
nm82.jpeg,1,0.65613,0.21157,-0.60035,0.98297,0.67144,0.19471,-0.5621,0.96658,0.68025,0.19452,-0.56232,0.95977,0.68912,0.19463,-0.56248,0.95749,0.64371,0.19479,-0.56805,0.9625,0.63357,0.19462,-0.56793,0.95415,0.62472,0.19462,-0.56812,0.95368,0.70274,0.20099,-0.27316,0.92597,0.61684,0.1996,-0.29954,0.93719,0.66853,0.22812,-0.48293,0.96169,0.64365,0.22895,-0.49052,0.96216,0.7681,0.28317,-0.05709,0.99615,0.52208,0.28892,-0.15242,0.99275,0.72573,0.39426,0.02604,0.40094,0.52232,0.38909,-0.20259,0.52578,0.63675,0.38207,-0.13378,0.3965,0.63557,0.39614,-0.40682,0.51135,0.6263,0.39922,-0.19631,0.38073,0.64943,0.41793,-0.47684,0.49448,0.62799,0.38501,-0.21579,0.37747,0.64661,0.40166,-0.5092,0.48864,0.63009,0.38116,-0.14619,0.36592,0.64023,0.39693,-0.42375,0.46031,0.67466,0.50707,-0.00061,0.99698,0.55096,0.50186,0.00112,0.99562,0.69524,0.65276,0.02141,0.93723,0.54681,0.65231,0.07495,0.94411,0.71979,0.79986,0.29073,0.96716,0.51677,0.80948,0.38917,0.97331,0.69274,0.82311,0.30023,0.8961,0.5346,0.83362,0.40938,0.87544,0.8119,0.86081,0.04117,0.94916,0.49108,0.86584,0.1689,0.95506
namaste20.jpeg,1,0.52397,0.18405,-0.56126,0.99783,0.53381,0.16423,-0.51606,0.99824,0.54178,0.16427,-0.51622,0.99791,0.54839,0.16422,-0.51642,0.99747,0.50989,0.16554,-0.52142,0.99838,0.49904,0.16669,-0.52155,0.99814,0.48917,0.16813,-0.52172,0.99826,0.55711,0.18085,-0.2854,0.99738,0.47251,0.18502,-0.30978,0.99859,0.5383,0.21599,-0.47605,0.99963,0.50475,0.21542,-0.48368,0.99966,0.61493,0.36572,-0.22067,0.99507,0.39615,0.36236,-0.22586,0.99789,0.66547,0.57945,-0.47154,0.95073,0.3475,0.57397,-0.46802,0.96946,0.54102,0.48187,-0.81477,0.88787,0.48232,0.47861,-0.77729,0.96033,0.52447,0.43678,-0.86994,0.7935,0.4995,0.43155,-0.82994,0.91011,0.52412,0.41672,-0.81502,0.76992,0.49754,0.41586,-0.78176,0.89302,0.5268,0.42816,-0.79433,0.7219,0.49536,0.42971,-0.75858,0.84771,0.55556,0.72641,-0.01471,0.99803,0.43671,0.73319,0.01481,0.99792,0.54141,0.82526,-0.56937,0.86663,0.43389,0.81273,-0.57569,0.75393,0.48798,0.92367,0.06808,0.25898,0.59834,0.79966,0.0358,0.1377,0.48563,0.92708,0.13837,0.34088,0.60874,0.78688,0.10831,0.20978,0.47013,0.98239,0.06057,0.26894,0.64796,0.89695,0.02474,0.17115
nm94.jpeg,1,0.62964,0.26754,-1.06395,0.99986,0.6452,0.21299,-1.03472,0.99978,0.66175,0.20498,-1.03441,0.99977,0.67283,0.19913,-1.03437,0.99973,0.60065,0.23348,-1.02159,0.99984,0.58998,0.23979,-1.02157,0.99983,0.58236,0.24523,-1.0218,0.99985,0.70017,0.20897,-0.73524,0.9998,0.58139,0.26868,-0.6584,0.99989,0.67001,0.30177,-0.9454,0.99995,0.61782,0.32483,-0.92376,0.99996,0.8547,0.47671,-0.50361,0.99972,0.52283,0.52502,-0.42811,0.99994,0.94496,0.86017,-0.6704,0.99455,0.39421,0.87546,-0.62241,0.99821,0.69715,0.81992,-1.06359,0.89742,0.6202,0.83514,-1.10172,0.93126,0.64585,0.78605,-1.15236,0.56757,0.66344,0.78065,-1.20043,0.6877,0.64831,0.73914,-1.09345,0.56261,0.66676,0.74488,-1.15375,0.65557,0.66002,0.74452,-1.04269,0.55363,0.66054,0.75852,-1.08704,0.64824,0.79458,1.03324,-0.03123,0.75077,0.57927,1.03211,0.03343,0.82621,0.8179,1.51943,0.31853,0.01251,0.60889,1.52768,0.34752,0.02304,0.83125,1.8904,1.00279,0.00066,0.63475,1.92244,0.88267,0.00079,0.8414,1.94674,1.05236,0.00131,0.63492,1.98517,0.92453,0.00192,0.80904,2.04708,0.64146,0.0005,0.66991,2.08167,0.47448,0.00118
namaste36.jpeg,1,0.48573,0.3886,-1.09771,0.99922,0.50985,0.33446,-1.04275,0.99897,0.5249,0.33286,-1.04272,0.99922,0.53852,0.3322,-1.04256,0.99885,0.45904,0.33826,-1.0403,0.99912,0.43995,0.33983,-1.04013,0.99932,0.42468,0.34206,-1.0406,0.99918,0.55929,0.35057,-0.64245,0.99939,0.40699,0.36747,-0.61407,0.99952,0.51597,0.44439,-0.94149,0.99929,0.45648,0.45089,-0.93489,0.99943,0.69068,0.66093,-0.38273,0.99176,0.32009,0.67168,-0.4372,0.99759,0.75965,1.12538,-0.74443,0.44565,0.25021,1.05503,-0.88437,0.72548,0.53288,0.96425,-1.24413,0.35484,0.4739,0.91315,-1.50269,0.66012,0.49036,0.9959,-1.35496,0.2924,0.52816,0.87547,-1.64005,0.51727,0.48745,0.93262,-1.29531,0.34038,0.5033,0.81727,-1.57786,0.54518,0.50551,0.86214,-1.23513,0.30153,0.5003,0.83464,-1.49282,0.48878,0.64077,1.35595,0.00317,0.01229,0.39079,1.36179,0.00054,0.01869,0.63073,1.92311,0.04637,0.00702,0.40538,1.91857,-0.08883,0.00475,0.63407,2.42053,0.5651,0.00058,0.4298,2.44945,0.26224,0.00015,0.64046,2.49641,0.5867,0.00071,0.42607,2.53534,0.27421,0.0002,0.60881,2.58078,0.04237,0.00076,0.46946,2.60025,-0.32085,0.00063
namaste16.jpeg,1,0.47627,0.22081,-1.05118,0.99859,0.50759,0.19162,-0.99818,0.99808,0.52442,0.19268,-0.99863,0.99706,0.54058,0.19417,-0.9986,0.99726,0.4429,0.18998,-0.97241,0.99884,0.42108,0.19027,-0.97236,0.99855,0.40152,0.19113,-0.97326,0.99907,0.56617,0.21162,-0.53844,0.99706,0.38056,0.20946,-0.39349,0.99882,0.5146,0.26184,-0.87303,0.99927,0.44017,0.26286,-0.83533,0.9994,0.71157,0.38691,-0.34359,0.9929,0.28415,0.40435,-0.05294,0.99946,0.80926,0.61586,-0.81532,0.93057,0.18337,0.66726,-0.73834,0.99545,0.56071,0.53688,-1.43308,0.77071,0.39613,0.52612,-1.80411,0.98709,0.53006,0.54162,-1.56341,0.4792,0.45765,0.47736,-1.98203,0.93879,0.50822,0.46409,-1.46626,0.43656,0.44668,0.44881,-1.88266,0.92639,0.51189,0.47666,-1.40373,0.47553,0.43863,0.46603,-1.78583,0.92547,0.66845,0.85413,-0.16414,0.86652,0.41417,0.87089,0.16793,0.91311,0.6788,1.18521,-0.03276,0.07801,0.37239,1.2009,0.85299,0.09296,0.69169,1.4846,0.6716,0.00173,0.39851,1.49599,1.82539,0.00395,0.70712,1.53546,0.70539,0.00105,0.39998,1.54171,1.90888,0.00601,0.64377,1.58836,0.03044,0.00119,0.42596,1.60763,1.27054,0.00848
namaste41.jpeg,1,0.49365,0.27597,-0.77866,0.99978,0.5107,0.22929,-0.73976,0.99967,0.51932,0.22745,-0.73982,0.99963,0.52712,0.22653,-0.73971,0.99952,0.4818,0.23416,-0.74171,0.99973,0.47202,0.23585,-0.74191,0.99976,0.46274,0.23754,-0.74221,0.99976,0.54146,0.23732,-0.46051,0.99955,0.45311,0.25191,-0.46321,0.99973,0.51169,0.32672,-0.67188,0.99989,0.47858,0.33133,-0.67373,0.9999,0.61522,0.51932,-0.28087,0.99933,0.37885,0.51044,-0.26585,0.99955,0.67921,0.88121,-0.53945,0.99177,0.30875,0.88111,-0.5033,0.99487,0.51757,0.75964,-1.01408,0.96697,0.46185,0.74594,-0.98591,0.97425,0.49359,0.68045,-1.09869,0.86271,0.48653,0.66705,-1.07894,0.89349,0.49791,0.6535,-1.06182,0.8569,0.48464,0.64739,-1.03846,0.88828,0.50142,0.67589,-1.00537,0.81246,0.48084,0.67017,-0.97565,0.85026,0.55474,1.03227,-0.02399,0.66736,0.41401,1.0214,0.0254,0.73467,0.54815,1.48132,0.07818,0.08687,0.39684,1.46413,0.09885,0.143,0.54791,1.82817,0.52809,0.00337,0.40335,1.82301,0.44237,0.00835,0.55007,1.88738,0.55347,0.00175,0.40196,1.87985,0.46279,0.00838,0.53231,1.95187,0.23097,0.00303,0.42084,1.95739,0.12521,0.01851
107.jpeg,1,0.49264,0.4032,-1.18958,0.99996,0.51691,0.37385,-1.16398,0.99994,0.5319,0.3748,-1.16354,0.99995,0.54533,0.37607,-1.16366,0.99993,0.46237,0.37148,-1.15275,0.99996,0.44111,0.37155,-1.15304,0.99996,0.42321,0.37246,-1.15336,0.99995,0.57196,0.39245,-0.90059,0.99996,0.40488,0.39167,-0.83769,0.99997,0.52002,0.44054,-1.08291,0.99999,0.45927,0.43904,-1.06592,0.99999,0.69645,0.55798,-0.65998,0.99972,0.28233,0.55556,-0.55279,0.99992,0.77858,0.83167,-0.78601,0.98993,0.15176,0.8109,-0.77761,0.99724,0.52447,0.66259,-1.03382,0.96961,0.41919,0.69132,-1.12672,0.98388,0.49797,0.58822,-1.07757,0.8519,0.46625,0.62901,-1.16684,0.8871,0.50894,0.55902,-0.96918,0.83862,0.45781,0.60692,-1.07508,0.86801,0.51295,0.58141,-0.98549,0.8323,0.45495,0.62897,-1.08749,0.86907,0.62458,0.86242,-0.02865,0.94907,0.36187,0.87191,0.03125,0.95376,0.68037,1.11574,-0.40063,0.24603,0.3537,1.15113,0.2299,0.11688,0.63662,1.34427,0.16905,0.0067,0.33786,1.37184,0.75784,0.00454,0.62728,1.38033,0.20863,0.0128,0.33665,1.41371,0.79306,0.00482,0.61764,1.45207,-0.18849,0.00362,0.3383,1.46299,0.40439,0.00474
nm61.jpeg,1,0.43897,0.24887,-0.7759,0.99983,0.44504,0.21509,-0.73461,0.99988,0.45087,0.21449,-0.73468,0.99985,0.45663,0.21415,-0.73475,0.99981,0.41474,0.21721,-0.76515,0.99989,0.39894,0.21745,-0.76545,0.99987,0.38508,0.21787,-0.76562,0.99986,0.45367,0.22672,-0.47849,0.99986,0.35918,0.23753,-0.60486,0.99992,0.44788,0.2911,-0.6747,0.99988,0.41292,0.2927,-0.7107,0.99991,0.48193,0.43203,-0.23232,0.99956,0.2932,0.47116,-0.51009,0.99926,0.53057,0.70045,-0.33799,0.85889,0.30545,0.80079,-0.59342,0.9817,0.50301,0.63731,-0.76074,0.94801,0.45252,0.6094,-0.6506,0.98991,0.50859,0.61887,-0.83537,0.88242,0.48962,0.55792,-0.68267,0.96621,0.49854,0.53559,-0.80197,0.87278,0.47806,0.51819,-0.64973,0.9606,0.49557,0.58341,-0.75623,0.87443,0.4685,0.54007,-0.62949,0.95276,0.43777,0.84059,0.06864,0.9716,0.33208,0.88338,-0.06786,0.97634,0.49967,1.13207,0.32899,0.27646,0.38161,1.19204,0.30062,0.51113,0.47376,1.38761,0.86305,0.01509,0.35708,1.46432,0.81167,0.03855,0.46164,1.43315,0.90933,0.02313,0.33777,1.51574,0.85956,0.05694,0.50976,1.48751,0.75394,0.01891,0.40075,1.56324,0.64915,0.03499
nm77.jpeg,1,0.49543,0.4285,-0.37433,0.99989,0.50234,0.41282,-0.34398,0.99975,0.50626,0.41338,-0.34404,0.99966,0.50995,0.41404,-0.34412,0.99942,0.48793,0.41233,-0.34633,0.99987,0.48256,0.41293,-0.34642,0.99988,0.47834,0.41371,-0.34645,0.99983,0.5162,0.42295,-0.19183,0.99934,0.47299,0.42473,-0.19996,0.99991,0.50258,0.45086,-0.31993,0.99996,0.48553,0.45046,-0.32257,0.99999,0.55102,0.53095,-0.1412,0.99566,0.43678,0.53008,-0.14409,0.99964,0.5943,0.63025,-0.34328,0.81965,0.39959,0.6596,-0.33759,0.92792,0.52871,0.65729,-0.59651,0.64913,0.47717,0.64984,-0.58979,0.86652,0.51895,0.65021,-0.65583,0.58421,0.49403,0.64265,-0.6436,0.82644,0.51307,0.64009,-0.6438,0.53887,0.49794,0.63353,-0.63076,0.78144,0.51575,0.64256,-0.59732,0.41854,0.49471,0.63557,-0.58786,0.64363,0.52849,0.7266,-0.002,0.99846,0.4627,0.7246,0.00182,0.99964,0.61733,0.62698,-0.29815,0.96325,0.37272,0.64707,-0.30059,0.97864,0.60079,0.79703,-0.09977,0.95934,0.39283,0.80912,-0.09673,0.99015,0.58888,0.82684,-0.08835,0.93122,0.40408,0.839,-0.0851,0.96435,0.63989,0.84066,-0.22054,0.91652,0.34813,0.84777,-0.22735,0.96885
nm98.jpeg,1,0.66935,0.25003,-0.91722,0.9993,0.68881,0.2145,-0.87983,0.99822,0.69989,0.21503,-0.87957,0.9981,0.71004,0.21551,-0.87953,0.9973,0.65265,0.21151,-0.88436,0.99903,0.64064,0.21091,-0.88473,0.99923,0.63208,0.21197,-0.88512,0.99931,0.72685,0.23163,-0.61625,0.99849,0.61751,0.23616,-0.62744,0.99961,0.69172,0.29881,-0.81386,0.99971,0.64889,0.2943,-0.81819,0.99989,0.80942,0.47216,-0.40598,0.99922,0.52657,0.47769,-0.47925,0.99977,0.91985,0.79969,-0.60071,0.99251,0.41281,0.81261,-0.71504,0.99697,0.74125,0.74223,-0.9508,0.8395,0.6165,0.75855,-1.06698,0.96866,0.70378,0.73733,-1.01735,0.44644,0.66709,0.74229,-1.1374,0.82205,0.68948,0.6996,-0.95473,0.44399,0.67471,0.71166,-1.08097,0.81469,0.70421,0.70245,-0.92799,0.47213,0.6648,0.71936,-1.04441,0.81532,0.7539,0.91568,0.02959,0.84841,0.5715,0.9271,-0.02765,0.93628,0.74789,1.3411,-0.09613,0.07802,0.61163,1.30012,-0.2271,0.05894,0.74746,1.65315,0.41667,0.00035,0.58872,1.65652,0.15159,0.00202,0.74858,1.70905,0.44966,0.00121,0.57661,1.73112,0.17489,0.00133,0.72601,1.7995,0.15364,0.00051,0.6089,1.77434,-0.15854,0.00383
110.jpeg,1,0.47065,0.36291,-0.634,0.99835,0.49453,0.34053,-0.59333,0.99831,0.50704,0.34029,-0.59349,0.99802,0.51885,0.34064,-0.59382,0.99765,0.44832,0.34181,-0.58749,0.99864,0.43426,0.34248,-0.58759,0.99845,0.42462,0.34332,-0.58792,0.99855,0.54048,0.35062,-0.3442,0.99834,0.4106,0.35402,-0.30915,0.99923,0.49823,0.39187,-0.53672,0.99921,0.44874,0.3932,-0.52725,0.99943,0.63958,0.47704,-0.21148,0.99804,0.34077,0.48202,-0.19989,0.99906,0.72274,0.65662,-0.47225,0.97377,0.26233,0.64407,-0.48672,0.98634,0.50936,0.55479,-0.79764,0.94916,0.4465,0.56857,-0.7957,0.97594,0.47264,0.51237,-0.84929,0.8764,0.47664,0.51928,-0.85315,0.91424,0.49036,0.47541,-0.77401,0.86141,0.47135,0.49687,-0.78019,0.89213,0.49129,0.49527,-0.76701,0.82351,0.46933,0.51767,-0.76752,0.86515,0.588,0.74591,-0.0062,0.9875,0.4127,0.74413,0.00675,0.99058,0.7405,0.89264,-0.38329,0.44545,0.30999,0.878,-0.47936,0.68622,0.66208,0.99757,0.24716,0.02385,0.41365,0.99485,0.14955,0.04253,0.63759,1.00592,0.3095,0.05027,0.43981,1.00422,0.21592,0.07421,0.68729,1.07717,0.17755,0.01633,0.40666,1.07858,0.09939,0.02575
nm76.jpeg,1,0.4896,0.33721,-0.44086,0.99993,0.50961,0.30301,-0.42082,0.99986,0.51974,0.30395,-0.42059,0.99983,0.53035,0.30509,-0.42059,0.99984,0.47285,0.30133,-0.41367,0.99991,0.4605,0.30224,-0.41356,0.99987,0.452,0.30384,-0.41373,0.9999,0.5511,0.32183,-0.23439,0.9999,0.43678,0.32262,-0.18916,0.99991,0.51252,0.37484,-0.36524,0.99997,0.46822,0.37723,-0.3533,0.99998,0.62446,0.512,-0.12879,0.99997,0.36698,0.49412,-0.05466,0.99997,0.7356,0.78073,-0.21001,0.99808,0.2458,0.74735,-0.29301,0.9986,0.55554,0.71314,-0.37407,0.98872,0.4361,0.68279,-0.67253,0.99496,0.52462,0.68432,-0.41879,0.90989,0.47413,0.6542,-0.73558,0.96488,0.51404,0.64868,-0.36186,0.90051,0.4814,0.62464,-0.68264,0.95359,0.52133,0.65933,-0.34843,0.91611,0.4716,0.63804,-0.65521,0.95773,0.57367,0.95503,-0.01839,0.95439,0.4073,0.9437,0.0211,0.9704,0.5823,1.29429,0.09693,0.00398,0.41924,1.29521,0.28432,0.00599,0.57139,1.57839,0.48433,3e-05,0.4077,1.59671,0.65147,0.00015,0.57459,1.62656,0.51178,0.00013,0.40072,1.65571,0.68156,0.00019,0.54698,1.70201,0.25307,6e-05,0.41587,1.71048,0.41556,0.00026
